"","DATA_YEAR","COUNTY","SOCP","SEX","PRACE","count","count_moe","reliability","share","share_moe"
"665",2022,"Region","OFF-Correspondence Clerks And Order Clerks","Total","Total",1966,412.109272810319,"good",0.00045965767427245,9.63827081535825e-05
"666",2022,"Region","OFF-Couriers And Messengers","Female","Total",3236,774.583408740628,"good",0.308219830460044,0.0595476176095388
"667",2022,"Region","OFF-Couriers And Messengers","Male","White alone",4386,703.67103069634,"good",0.603882693102024,0.0645192812873134
"668",2022,"Region","OFF-Couriers And Messengers","Male","Total",7263,935.679846423177,"good",0.691780169539956,0.0595476176095388
"669",2022,"Region","OFF-Couriers And Messengers","Total","Total",10499,1181.45790749978,"good",0.00245470291057297,0.000276362178049337
"670",2022,"Region","OFF-Customer Service Representatives","Female","Asian alone",2798,468.836976601409,"good",0.0938139145012573,0.014392890036144
"671",2022,"Region","OFF-Customer Service Representatives","Female","Black or African American alone",2391,533.878281215625,"good",0.0801676445934619,0.016925564838758
"672",2022,"Region","OFF-Customer Service Representatives","Female","Hispanic or Latino",3336,730.027388419435,"good",0.111852472757754,0.0234689618994159
"673",2022,"Region","OFF-Customer Service Representatives","Female","Two or More Races",2285,522.326486340201,"good",0.0766135792120704,0.0170490483767787
"674",2022,"Region","OFF-Customer Service Representatives","Female","White alone",18360,1308.54714610852,"good",0.615590947191953,0.0295736928625625
"675",2022,"Region","OFF-Customer Service Representatives","Female","Total",29825,1693.92783721297,"good",0.636402432518937,0.0216287223746616
"676",2022,"Region","OFF-Customer Service Representatives","Male","White alone",9770,871.991986079861,"good",0.573356807511737,0.0405236697710073
"677",2022,"Region","OFF-Customer Service Representatives","Male","Total",17040,1271.3798372654,"good",0.363597567481063,0.0216287223746616
"678",2022,"Region","OFF-Customer Service Representatives","Total","Total",46865,2126.69153872688,"good",0.0109572008671304,0.000496885683267968
"679",2022,"Region","OFF-Data Entry Keyers","Female","White alone",1809,368.708686848439,"good",0.727382388419783,0.0719903671359942
"680",2022,"Region","OFF-Data Entry Keyers","Female","Total",2487,498.917950844625,"good",0.673618634886241,0.0756613439282755
"681",2022,"Region","OFF-Data Entry Keyers","Total","Total",3692,562.132027411043,"good",0.000863202509366168,0.000131415264752678
"682",2022,"Region","OFF-Dispatchers, Except Police, Fire, And Ambulance","Female","White alone",1075,241.523872370828,"good",0.71003963011889,0.0912147187446331
"683",2022,"Region","OFF-Dispatchers, Except Police, Fire, And Ambulance","Female","Total",1514,336.785378078532,"good",0.516723549488055,0.0835788709640512
"684",2022,"Region","OFF-Dispatchers, Except Police, Fire, And Ambulance","Male","Total",1416,319.834494948168,"good",0.483276450511945,0.0835788709640513
"685",2022,"Region","OFF-Dispatchers, Except Police, Fire, And Ambulance","Total","Total",2930,441.869628888148,"good",0.000685044244973692,0.000103318032370351
"686",2022,"Region","OFF-Executive Secretaries And Executive Administrative Assistants","Female","White alone",3794,655.38728222136,"good",0.708629062383265,0.0790412250355132
"687",2022,"Region","OFF-Executive Secretaries And Executive Administrative Assistants","Female","Total",5354,817.83330280611,"good",0.93666899930021,0.0251416399076911
"688",2022,"Region","OFF-Executive Secretaries And Executive Administrative Assistants","Total","Total",5716,856.765525450225,"good",0.00133642078644015,0.00020027553024595
"689",2022,"Region","OFF-File Clerks","Female","Total",1938,435.626159360007,"good",0.757327080890973,0.0728933668605759
"690",2022,"Region","OFF-File Clerks","Total","Total",2559,516.982831362658,"good",0.000598303147743235,0.000120806820339837
"691",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Female","Asian alone",1477,355.921515158188,"good",0.122146873966259,0.0276024319075263
"692",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Female","White alone",8268,973.43526534575,"good",0.683757856434006,0.0437377862739778
"693",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Female","Total",12092,1176.5905479212,"good",0.657281078436702,0.0351469066899125
"694",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Male","White alone",4371,576.605234805408,"good",0.693259318001586,0.0558792469161227
"695",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Male","Total",6305,740.48638531289,"good",0.342718921563298,0.0351469066899125
"696",2022,"Region","OFF-First-Line Supervisors Of Office And Administrative Support Workers","Total","Total",18397,1360.31578915752,"good",0.00430128292654642,0.000317959382477669
"697",2022,"Region","OFF-Hotel, Motel, And Resort Desk Clerks","Total","Total",2090,455.455466715737,"good",0.000488649307848129,0.000106481076644227
"698",2022,"Region","OFF-Insurance Claims And Policy Processing Clerks","Female","Total",1891,425.60556362523,"good",0.824324324324324,0.0712230509220726
"699",2022,"Region","OFF-Insurance Claims And Policy Processing Clerks","Total","Total",2294,464.267263260075,"good",0.000536345221150051,0.000108534407189353
"700",2022,"Region","OFF-Interviewers, Except Eligibility And Loan","Female","White alone",1063,257.528151885867,"good",0.508126195028681,0.151702528458278
"701",2022,"Region","OFF-Interviewers, Except Eligibility And Loan","Total","Total",2695,652.79903179788,"good",0.00063010042327785,0.000152627211034556
"702",2022,"Region","OFF-Library Assistants, Clerical","Female","Total",1384,310.550121538376,"good",0.835748792270531,0.107395558271208
"703",2022,"Region","OFF-Library Assistants, Clerical","Total","Total",1656,302.411674543163,"good",0.000387178590333254,7.07180267088431e-05
"704",2022,"Region","OFF-Loan Interviewers And Clerks","Total","Total",1526,303.013063354948,"good",0.000356784135778107,7.08285210347919e-05
"705",2022,"Region","OFF-Office Clerks, General","Female","White alone",8000,739.75981047736,"good",0.627401772410007,0.0372928224047071
"706",2022,"Region","OFF-Office Clerks, General","Female","Total",12751,1052.86187845498,"good",0.76896634905319,0.0329616407670705
"707",2022,"Region","OFF-Office Clerks, General","Male","White alone",1791,422.471102124157,"good",0.467501957713391,0.0735758138630412
"708",2022,"Region","OFF-Office Clerks, General","Male","Total",3831,663.695427394976,"good",0.23103365094681,0.0329616407670705
"709",2022,"Region","OFF-Office Clerks, General","Total","Total",16582,1283.75619774989,"good",0.00387692958025726,0.000300654614080144
"710",2022,"Region","OFF-Other Financial Clerks","Female","White alone",795,195.800612333057,"good",0.666387259010897,0.10983157464558
"711",2022,"Region","OFF-Other Financial Clerks","Female","Total",1193,282.600754470861,"good",0.516003460207612,0.0932399890959416
"712",2022,"Region","OFF-Other Financial Clerks","Total","Total",2312,420.061951118523,"good",0.000540553684088456,9.8147895747324e-05
"713",2022,"Region","OFF-Other Office And Administrative Support Workers","Female","White alone",6568,781.284952706117,"good",0.659437751004016,0.0437440338060292
"714",2022,"Region","OFF-Other Office And Administrative Support Workers","Female","Total",9960,968.330476099198,"good",0.763335377069283,0.0458559640021832
"715",2022,"Region","OFF-Other Office And Administrative Support Workers","Male","White alone",2085,480.340281678,"good",0.675194300518135,0.0889270180271541
"716",2022,"Region","OFF-Other Office And Administrative Support Workers","Male","Total",3088,651.432877397971,"good",0.236664622930717,0.0458559640021832
"717",2022,"Region","OFF-Other Office And Administrative Support Workers","Total","Total",13048,1010.45750236217,"good",0.00305066802335042,0.000236247007248047
"718",2022,"Region","OFF-Payroll And Timekeeping Clerks","Female","White alone",1230,280.30481424246,"good",0.575304022450889,0.0920935955117173
"719",2022,"Region","OFF-Payroll And Timekeeping Clerks","Female","Total",2138,399.708428643618,"good",0.898696931483817,0.065788195286506
"720",2022,"Region","OFF-Payroll And Timekeeping Clerks","Total","Total",2379,407.017513632706,"good",0.000556218518359186,9.51165426181068e-05
"721",2022,"Region","OFF-Postal Service Clerks","Total","Total",1529,352.807250012312,"good",0.000357485546267842,8.24653273432011e-05
"722",2022,"Region","OFF-Postal Service Mail Carriers","Female","Total",1232,294.777620048147,"good",0.28785046728972,0.0598409535219996
"723",2022,"Region","OFF-Postal Service Mail Carriers","Male","White alone",1333,292.028969590347,"good",0.437335958005249,0.0812116581797015
"724",2022,"Region","OFF-Postal Service Mail Carriers","Male","Total",3048,460.816442895108,"good",0.71214953271028,0.0598409535219995
"725",2022,"Region","OFF-Postal Service Mail Carriers","Total","Total",4280,525.108504362432,"good",0.00100067896535406,0.000122870743918547
"726",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Female","White alone",2044,368.125125989792,"good",0.61547726588377,0.0852835736615676
"727",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Female","Total",3321,555.265723378231,"good",0.585301374691576,0.0671590916479307
"728",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Male","White alone",1798,402.94274160543,"good",0.764130896727582,0.0889218251860643
"729",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Male","Total",2353,466.31383437552,"good",0.414698625308424,0.0671590916479307
"730",2022,"Region","OFF-Production, Planning, And Expediting Clerks","Total","Total",5674,677.509081716806,"good",0.00132660103958387,0.000158307625182088
"731",2022,"Region","OFF-Receptionists And Information Clerks","Female","Asian alone",1600,327.670621714856,"good",0.0824742268041237,0.0173286836821983
"732",2022,"Region","OFF-Receptionists And Information Clerks","Female","Hispanic or Latino",2403,506.964206970029,"good",0.123865979381443,0.0245757639856838
"733",2022,"Region","OFF-Receptionists And Information Clerks","Female","White alone",12148,1016.93302614713,"good",0.626185567010309,0.0386346618338399
"734",2022,"Region","OFF-Receptionists And Information Clerks","Female","Total",19400,1349.84995391525,"good",0.887465690759378,0.0182537697945882
"735",2022,"Region","OFF-Receptionists And Information Clerks","Male","White alone",1200,291.850770803762,"good",0.48780487804878,0.0918859344145006
"736",2022,"Region","OFF-Receptionists And Information Clerks","Male","Total",2460,445.183016283753,"good",0.112534309240622,0.0182537697945882
"737",2022,"Region","OFF-Receptionists And Information Clerks","Total","Total",21860,1488.59712075078,"good",0.00511094443519622,0.000347805351000669
"738",2022,"Region","OFF-Reservation And Transportation Ticket Agents And Travel Clerks","Female","Total",917,206.502544454663,"good",0.444929645803008,0.0910086349552652
"739",2022,"Region","OFF-Reservation And Transportation Ticket Agents And Travel Clerks","Total","Total",2061,390.069183346044,"good",0.000481869006447365,9.12092010554938e-05
"740",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Female","Asian alone",2242,423.827633875199,"good",0.0829479448000296,0.014993073672468
"741",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Female","Hispanic or Latino",1646,376.86928459182,"good",0.0608975544785231,0.0133758107868987
"742",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Female","Two or More Races",1228,261.226051794705,"good",0.0454326834141108,0.00947530764292547
"743",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Female","White alone",20627,1467.15584802962,"good",0.763143290539791,0.0235142618391841
"744",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Female","Total",27029,1641.65741849662,"good",0.918229378991711,0.0160350398952595
"745",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Male","White alone",1678,401.822355628081,"good",0.697133361030328,0.100938400558645
"746",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Male","Total",2407,522.733920236912,"good",0.0817706210082892,0.0160350398952595
"747",2022,"Region","OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","Total","Total",29436,1825.81984029333,"good",0.00688223972527154,0.000427004097086707
"748",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Female","White alone",1582,324.312699117303,"good",0.5678391959799,0.0818994780156898
"749",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Female","Total",2786,459.494172541938,"good",0.315765612603423,0.046100430810953
"750",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Male","White alone",3405,609.123753460658,"good",0.564021865164817,0.0644606862081492
"751",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Male","Total",6037,850.326181852441,"good",0.684234387396577,0.046100430810953
"752",2022,"Region","OFF-Shipping, Receiving, And Inventory Clerks","Total","Total",8823,989.730829049621,"good",0.00206284825030815,0.000231282697874792
"753",2022,"Region","OFF-Tellers","Female","Total",2531,479.436089572948,"good",0.775428921568627,0.0840971625594707
"754",2022,"Region","OFF-Tellers","Total","Total",3264,554.148471808323,"good",0.000763134612830762,0.000129579550042013
"755",2022,"Region","OFF-Word Processors And Typists","Total","Total",1518,341.326995621501,"good",0.000354913707805483,7.98119748481399e-05
"756",2022,"Region","PRD-Bakers","Female","White alone",1797,351.520757836575,"good",0.573938038965187,0.0897692526342962
"757",2022,"Region","PRD-Bakers","Female","Total",3131,504.910502217967,"good",0.678145982239549,0.0715873811717207
"758",2022,"Region","PRD-Bakers","Total","Total",4617,643.345598737568,"good",0.00107947074370087,0.000150402123712384
"759",2022,"Region","PRD-Butchers And Other Meat, Poultry, And Fish Processing Workers","Male","White alone",1158,283.399891507125,"good",0.582788122798188,0.0987881727558715
"760",2022,"Region","PRD-Butchers And Other Meat, Poultry, And Fish Processing Workers","Male","Total",1987,421.617383029329,"good",0.863913043478261,0.0639193591598776
"761",2022,"Region","PRD-Butchers And Other Meat, Poultry, And Fish Processing Workers","Total","Total",2300,434.411766941804,"good",0.00053774804212952,0.000101537127893859
"762",2022,"Region","PRD-Electrical, Electronics, And Electromechanical Assemblers","Female","Total",1376,311.862673199279,"good",0.536661466458658,0.117746068558636
"763",2022,"Region","PRD-First-Line Supervisors Of Production And Operating Workers","Female","Total",1523,356.560532951629,"good",0.179789871325699,0.0384513930095506
"764",2022,"Region","PRD-First-Line Supervisors Of Production And Operating Workers","Male","White alone",5155,776.871866653375,"good",0.741940126655153,0.0570090720858817
"765",2022,"Region","PRD-First-Line Supervisors Of Production And Operating Workers","Male","Total",6948,919.670716556339,"good",0.820210128674301,0.0384513930095506
"766",2022,"Region","PRD-First-Line Supervisors Of Production And Operating Workers","Total","Total",8471,1002.19037989795,"good",0.00198054941951268,0.00023424163041266
"767",2022,"Region","PRD-Inspectors, Testers, Sorters, Samplers, And Weighers","Female","White alone",2167,442.506987449068,"good",0.468641868512111,0.0757274130016293
"768",2022,"Region","PRD-Inspectors, Testers, Sorters, Samplers, And Weighers","Female","Total",4624,776.263891839463,"good",0.307018126286435,0.0418695751057813
"769",2022,"Region","PRD-Inspectors, Testers, Sorters, Samplers, And Weighers","Male","White alone",7048,726.036734855751,"good",0.675289834243557,0.0402087827526622
"770",2022,"Region","PRD-Inspectors, Testers, Sorters, Samplers, And Weighers","Male","Total",10437,888.184614033732,"good",0.692981873713565,0.0418695751057813
"771",2022,"Region","PRD-Inspectors, Testers, Sorters, Samplers, And Weighers","Total","Total",15061,1111.64153692861,"good",0.00352131446196204,0.000259837796249749
"772",2022,"Region","PRD-Laundry And Dry-Cleaning Workers","Total","Total",1547,347.999351482873,"good",0.000361694009206246,8.13788765409192e-05
"773",2022,"Region","PRD-Machinists","Male","White alone",5235,726.374985251248,"good",0.730329241071429,0.0522576170843622
"774",2022,"Region","PRD-Machinists","Male","Total",7168,768.008114272727,"good",0.940312213039486,0.0279277322029623
"775",2022,"Region","PRD-Machinists","Total","Total",7623,832.64856307148,"good",0.00178228405441449,0.000194587218669492
"776",2022,"Region","PRD-Miscellaneous Production Workers, Including Equipment Operators and Tenders","Female","White alone",1226,243.052298831959,"good",0.406633499170813,0.0753559139581358
"777",2022,"Region","PRD-Miscellaneous Production Workers, Including Equipment Operators and Tenders","Female","Total",3015,482.723701415986,"good",0.253021148036254,0.0364422754975227
"778",2022,"Region","PRD-Miscellaneous Production Workers, Including Equipment Operators and Tenders","Male","White alone",5066,785.868599696381,"good",0.569149533760252,0.0508715176870322
"779",2022,"Region","PRD-Miscellaneous Production Workers, Including Equipment Operators and Tenders","Male","Total",8901,1080.41027778456,"good",0.746978851963746,0.0364422754975227
"780",2022,"Region","PRD-Miscellaneous Production Workers, Including Equipment Operators and Tenders","Total","Total",11916,1225.17867304477,"good",0.00278600246522407,0.000286344005790367
"781",2022,"Region","PRD-Other Assemblers and Fabricators","Female","Asian alone",2177,432.73443914253,"good",0.578066914498141,0.081438263282791
"782",2022,"Region","PRD-Other Assemblers and Fabricators","Female","White alone",982,242.108571796828,"good",0.260754115772703,0.0637664168697955
"783",2022,"Region","PRD-Other Assemblers and Fabricators","Female","Total",3766,553.624255106747,"good",0.289447390669434,0.0385722905310879
"784",2022,"Region","PRD-Other Assemblers and Fabricators","Male","Asian alone",1852,353.965433656664,"good",0.200324499729584,0.04097173651506
"785",2022,"Region","PRD-Other Assemblers and Fabricators","Male","White alone",4700,735.372131169825,"good",0.508382909680909,0.0506233054546638
"786",2022,"Region","PRD-Other Assemblers and Fabricators","Male","Total",9245,1056.68339131572,"good",0.710552609330566,0.0385722905310879
"787",2022,"Region","PRD-Other Assemblers and Fabricators","Total","Total",13011,1186.12108736524,"good",0.00304201729397703,0.000276987617760571
"788",2022,"Region","PRD-Other Metal Workers And Plastic Workers","Male","White alone",1637,374.337090594827,"good",0.531666125365378,0.0980705135800375
"789",2022,"Region","PRD-Other Metal Workers And Plastic Workers","Male","Total",3079,571.21046891448,"good",0.868792325056433,0.0566971988655713
"790",2022,"Region","PRD-Other Metal Workers And Plastic Workers","Total","Total",3544,613.955674563523,"good",0.000828599591872616,0.000143554288043244
"791",2022,"Region","PRD-Painting Workers","Male","Total",1987,463.972242709626,"good",0.859057501080847,0.0771233284891323
"792",2022,"Region","PRD-Painting Workers","Total","Total",2313,505.616112122132,"good",0.000540787487585034,0.000118185518648103
"793",2022,"Region","PRD-Printing Press Operators","Male","Total",1451,339.429915459363,"good",0.788158609451385,0.0759180500548517
"794",2022,"Region","PRD-Printing Press Operators","Total","Total",1841,398.844659179799,"good",0.000430432237200194,9.32564149593153e-05
"795",2022,"Region","PRD-Stationary Engineers And Boiler Operators","Male","Total",1996,475.47144994074,"good",0.968461911693353,0.0345552951643418
"796",2022,"Region","PRD-Stationary Engineers And Boiler Operators","Total","Total",2061,480.701257131183,"good",0.000481869006447365,0.000112415995375587
"797",2022,"Region","PRD-Tailors, Dressmakers, And Sewers","Total","Total",1383,331.947997887094,"good",0.000323350235767446,7.76183812165764e-05
"798",2022,"Region","PRD-Welding, Soldering, And Brazing Workers","Male","White alone",3732,494.792237710688,"good",0.680401093892434,0.058247146932746
"799",2022,"Region","PRD-Welding, Soldering, And Brazing Workers","Male","Total",5485,639.409510930788,"good",0.943574746258386,0.0319175724943237
"800",2022,"Region","PRD-Welding, Soldering, And Brazing Workers","Total","Total",5813,667.426695548844,"good",0.00135909972560822,0.000156149727490772
"801",2022,"Region","PRS-Animal Caretakers","Female","White alone",4200,611.715650742851,"good",0.749197288619336,0.0556829407912182
"802",2022,"Region","PRS-Animal Caretakers","Female","Total",5606,753.550602055031,"good",0.808479953850591,0.0605299913153576
"803",2022,"Region","PRS-Animal Caretakers","Total","Total",6934,849.501636193245,"good",0.00162119344527221,0.000198726795130228
"804",2022,"Region","PRS-Childcare Workers","Female","Hispanic or Latino",3161,503.663031129197,"good",0.150552486187845,0.0246306487915385
"805",2022,"Region","PRS-Childcare Workers","Female","White alone",12148,1137.07470304341,"good",0.57858639740903,0.0353994359697414
"806",2022,"Region","PRS-Childcare Workers","Female","Total",20996,1295.74421702308,"good",0.923266347126336,0.0199445470965059
"807",2022,"Region","PRS-Childcare Workers","Total","Total",22741,1313.82778396704,"good",0.00531692531568148,0.000307116773368808
"808",2022,"Region","PRS-Exercise Trainers And Group Fitness Instructors","Female","White alone",3897,590.900967253608,"good",0.843323955853711,0.0468071573430388
"809",2022,"Region","PRS-Exercise Trainers And Group Fitness Instructors","Female","Total",4621,633.396884556792,"good",0.695096269554753,0.0643404967562979
"810",2022,"Region","PRS-Exercise Trainers And Group Fitness Instructors","Total","Total",6648,830.304767224813,"good",0.00155432564525089,0.000194155206565116
"811",2022,"Region","PRS-Gambling Services Workers","Female","Total",1656,363.817327865235,"good",0.531109685695959,0.0731296983685551
"812",2022,"Region","PRS-Gambling Services Workers","Male","Total",1462,351.500357407357,"good",0.468890314304041,0.0731296983685551
"813",2022,"Region","PRS-Gambling Services Workers","Total","Total",3118,552.224809425473,"good",0.000728999302330366,0.000129152880352275
"814",2022,"Region","PRS-Hairdressers, Hairstylists, And Cosmetologists","Female","White alone",6429,846.874215050559,"good",0.630665097115951,0.0553462123407428
"815",2022,"Region","PRS-Hairdressers, Hairstylists, And Cosmetologists","Female","Total",10194,1066.40828247499,"good",0.921116833830306,0.0249114016462159
"816",2022,"Region","PRS-Hairdressers, Hairstylists, And Cosmetologists","Total","Total",11067,1097.53741702162,"good",0.0025875032966293,0.000256499560257598
"817",2022,"Region","PRS-Manicurists and Pedicurists","Female","Asian alone",2870,505.382312268396,"good",0.902799622522806,0.0527400198742481
"818",2022,"Region","PRS-Manicurists and Pedicurists","Female","Total",3179,540.966697535532,"good",0.905182232346242,0.0472979302466596
"819",2022,"Region","PRS-Manicurists and Pedicurists","Total","Total",3512,565.240886544179,"good",0.000821117879982119,0.000132186489840832
"820",2022,"Region","PRS-Other Entertainment Attendants And Related Workers","Male","Total",2003,409.693351415116,"good",0.542524377031419,0.0802360324018521
"821",2022,"Region","PRS-Other Entertainment Attendants And Related Workers","Total","Total",3692,696.547857074444,"good",0.000863202509366168,0.000162844469004296
"822",2022,"Region","PRS-Personal Care And Service Workers, All Other","Female","Total",1913,447.447559678785,"good",0.769509251810137,0.0783749383697403
"823",2022,"Region","PRS-Personal Care And Service Workers, All Other","Total","Total",2486,548.17129059834,"good",0.000581235492493037,0.00012821525746856
"824",2022,"Region","PRS-Recreation Workers","Female","Total",1951,460.021977935566,"good",0.566821615339919,0.0777573961594502
"825",2022,"Region","PRS-Recreation Workers","Male","Total",1491,353.413424782152,"good",0.433178384660081,0.0777573961594502
"826",2022,"Region","PRS-Recreation Workers","Total","Total",3442,607.328341387507,"good",0.000804751635221655,0.000141938991826189
"827",2022,"Region","PRS-Skincare Specialists","Female","Total",2587,562.893064934407,"good",0.984398782343988,0.0223685991510005
"828",2022,"Region","PRS-Skincare Specialists","Total","Total",2628,562.546588602891,"good",0.000614435589007121,0.000131537232858361
"829",2022,"Region","PRT-Correctional Officers And Jailers","Male","Total",2020,438.284929110048,"good",0.692967409948542,0.0855229439784053
"830",2022,"Region","PRT-Correctional Officers And Jailers","Total","Total",2915,553.942361891109,"good",0.000681537192525022,0.000129529748458945
"831",2022,"Region","PRT-Detectives And Criminal Investigators","Male","Total",1051,240.489210813084,"good",0.773932253313697,0.0870684359197328
"832",2022,"Region","PRT-Detectives And Criminal Investigators","Total","Total",1358,278.376337057858,"good",0.000317505148352995,6.51022155220393e-05
"833",2022,"Region","PRT-Firefighters","Male","White alone",3939,692.373640913994,"good",0.856304347826087,0.0469708331183171
"834",2022,"Region","PRT-Firefighters","Male","Total",4600,757.300990958186,"good",0.943009430094301,0.0269979132926971
"835",2022,"Region","PRT-Firefighters","Total","Total",4878,752.230279429112,"good",0.00114049345630774,0.000175853593491877
"836",2022,"Region","PRT-Other Protective Service Workers","Female","White alone",1218,280.130749269426,"good",0.717314487632509,0.0839815255542258
"837",2022,"Region","PRT-Other Protective Service Workers","Female","Total",1698,307.595646450011,"good",0.487650775416427,0.0666562373275941
"838",2022,"Region","PRT-Other Protective Service Workers","Male","Total",1784,395.17371791087,"good",0.512349224583573,0.0666562373275941
"839",2022,"Region","PRT-Other Protective Service Workers","Total","Total",3482,530.500640565118,"good",0.000814103775084777,0.000124043088017515
"840",2022,"Region","PRT-Police Officers","Male","White alone",4770,638.195129435347,"good",0.691504783995361,0.0544675067590661
"841",2022,"Region","PRT-Police Officers","Male","Total",6898,825.553210573068,"good",0.837339159990289,0.0419643458331111
"842",2022,"Region","PRT-Police Officers","Total","Total",8238,941.940128881608,"good",0.00192607320480999,0.000220160799751649
"843",2022,"Region","PRT-Private Detectives And Investigators","Total","Total",1845,407.431001784351,"good",0.000431367451186506,9.52694948198125e-05
"844",2022,"Region","PRT-Security Guards And Gambling Surveillance Officers","Female","White alone",1860,443.47396931077,"good",0.479011073911924,0.0819830442272109
"845",2022,"Region","PRT-Security Guards And Gambling Surveillance Officers","Female","Total",3883,693.942523719544,"good",0.256168359941945,0.0382733343066609
"846",2022,"Region","PRT-Security Guards And Gambling Surveillance Officers","Male","White alone",5353,662.885709395858,"good",0.474767184035477,0.0512695326693618
"847",2022,"Region","PRT-Security Guards And Gambling Surveillance Officers","Male","Total",11275,1028.86853434003,"good",0.743831640058055,0.0382733343066609
"848",2022,"Region","PRT-Security Guards And Gambling Surveillance Officers","Total","Total",15158,1241.92940760687,"good",0.00354399340113011,0.000290311446397898
"849",2022,"Region","RPR-Aircraft Mechanics And Service Technicians","Male","White alone",6574,680.320770798599,"good",0.665788940652218,0.0444083730765203
"850",2022,"Region","RPR-Aircraft Mechanics And Service Technicians","Male","Total",9874,876.120652859097,"good",0.912569316081331,0.0238688037753885
"851",2022,"Region","RPR-Aircraft Mechanics And Service Technicians","Total","Total",10820,910.396266240696,"good",0.00252975383297452,0.000212897334103539
"852",2022,"Region","RPR-Automotive Service Technicians And Mechanics","Male","White alone",6233,755.610655020163,"good",0.727559238940119,0.0485782124198809
"853",2022,"Region","RPR-Automotive Service Technicians And Mechanics","Male","Total",8567,868.261402982276,"good",0.968460321049062,0.0191277965044855
"854",2022,"Region","RPR-Automotive Service Technicians And Mechanics","Total","Total",8846,905.831240511305,"good",0.00206822573072945,0.000211905029602894
"855",2022,"Region","RPR-Bus And Truck Mechanics And Diesel Engine Specialists","Male","White alone",3412,529.834045631271,"good",0.805286759499646,0.0586254146216896
"856",2022,"Region","RPR-Bus And Truck Mechanics And Diesel Engine Specialists","Male","Total",4237,559.389016445622,"good",0.97536832412523,0.0222683615401228
"857",2022,"Region","RPR-Bus And Truck Mechanics And Diesel Engine Specialists","Total","Total",4344,555.540757983831,"good",0.00101564238913506,0.000129879518746857
"858",2022,"Region","RPR-Computer, Automated Teller, And Office Machine Repairers","Male","Total",1482,359.741980609019,"good",0.812945693911135,0.0940352637266123
"859",2022,"Region","RPR-Computer, Automated Teller, And Office Machine Repairers","Total","Total",1823,400.450070809396,"good",0.000426223774261789,9.36047848963042e-05
"860",2022,"Region","RPR-First-Line Supervisors Of Mechanics, Installers, And Repairers","Male","White alone",2230,508.126494141715,"good",0.735730781920158,0.0697246326652938
"861",2022,"Region","RPR-First-Line Supervisors Of Mechanics, Installers, And Repairers","Male","Total",3031,631.005039461849,"good",0.92833078101072,0.0528859983201444
"862",2022,"Region","RPR-First-Line Supervisors Of Mechanics, Installers, And Repairers","Total","Total",3265,671.424236587793,"good",0.00076336841632734,0.000157028689285041
"863",2022,"Region","RPR-Heating, Air Conditioning, And Refrigeration Mechanics And Installers","Male","White alone",3689,563.424747312141,"good",0.726610202875714,0.066271190472138
"864",2022,"Region","RPR-Heating, Air Conditioning, And Refrigeration Mechanics And Installers","Male","Total",5077,665.073520343804,"good",0.959191384847912,0.0348402074623143
"865",2022,"Region","RPR-Heating, Air Conditioning, And Refrigeration Mechanics And Installers","Total","Total",5293,680.911283432908,"good",0.00123752190738763,0.000159195076886495
"866",2022,"Region","RPR-Heavy Vehicle And Mobile Equipment Service Technicians And Mechanics","Male","White alone",2321,489.774129628904,"good",0.747744845360825,0.0792751710042219
"867",2022,"Region","RPR-Heavy Vehicle And Mobile Equipment Service Technicians And Mechanics","Male","Total",3104,576.473345611053,"good",0.995509942270686,0.00763365064263878
"868",2022,"Region","RPR-Heavy Vehicle And Mobile Equipment Service Technicians And Mechanics","Total","Total",3118,578.97947766091,"good",0.000728999302330366,0.000135318408570254
"869",2022,"Region","RPR-Industrial And Refractory Machinery Mechanics","Male","White alone",2621,426.455899223472,"good",0.660367850844041,0.0722401136333792
"870",2022,"Region","RPR-Industrial And Refractory Machinery Mechanics","Male","Total",3969,580.816864631185,"good",0.968048780487805,0.0306151022243415
